,Country,Country_Code,c_total,c_avg
55,Antigua and Barbuda,ATG,7960.342446302739,9.174699808033848
56,Australia,AUS,51408067.21835453,51.08670377222053
57,Benin,BEN,17946.82619598537,6.270775430508363
58,"Bonaire, Sint Eustatius and Saba",BES,3136.7849080410733,17.04983428030303
59,Bangladesh,BGD,32798883.408577155,73.1165739794192
60,Egypt,EGY,3632.392625037904,18.18617398334573
61,Micronesia,FSM,762388.6468184857,87.56646364820088
62,Gabon,GAB,14218018.540630912,81.58349946132434
63,Ghana,GHA,422259.0733677574,23.711026702609647
64,Mozambique,MOZ,10330414.035196189,34.610099870853084
65,Bermuda,BMU,446.2519502379549,21.461785368217054
66,Brazil,BRA,41942082.81903687,36.63931115396352
67,Barbados,BRB,230.36741854969227,21.267546824919872
68,Guyana,GUY,1657093.2324775085,58.68101299771011
69,Mauritania,MRT,3172.819452288222,9.10761465423696
70,Cook Islands,COK,106.16687534647305,30.420530661558495
71,Colombia,COL,14416718.339646481,51.63315266981454
72,Comoros,COM,12647.451700150532,132.6394768021239
73,Cayman Islands,CYM,73270.74302123295,16.511928376013916
74,Djibouti,DJI,21837.405943542173,30.665420132093935
75,Dominica,DMA,15.381979024649159,11.998345511300224
76,Dominican Republic,DOM,369720.0432190723,19.407315853399
77,Ecuador,ECU,5428171.961297567,35.8253246994652
78,Guinea,GIN,5669942.562803796,25.88669330487325
79,Guadeloupe,GLP,50899.102936041345,14.888667417357922
80,Gambia,GMB,1485074.4033331827,24.375273308823417
81,Guinea-Bissau,GNB,8330401.941538446,31.176489611776756
82,Equatorial Guinea,GNQ,1309353.7181723118,51.22126633752914
83,Grenada,GRD,5308.139841324108,27.636737550480916
84,Guatemala,GTM,948074.769371287,38.073008156889
85,French Guiana,GUF,3410419.7159195407,53.67124849524276
86,Guam,GUM,2338.337226934503,45.16253487723214
87,Iran,IRN,100331.5601937764,9.785262609675556
88,Sudan,SDN,4702.919673920335,6.708423329501464
89,Vietnam,VNM,5740418.246194716,31.166809999623638
90,Vanuatu,VUT,85058.7778010751,54.141746901845835
91,Honduras,HND,1373510.292071556,22.919345575844517
92,Sierra Leone,SLE,4365683.213919073,28.945530153248004
93,El Salvador,SLV,1196445.9520435142,32.17079491332571
94,Liberia,LBR,294281.3636969049,16.17887218848802
95,Sri Lanka,LKA,321137.6825152514,17.726656931643635
96,Cambodia,KHM,2955417.469895945,47.62115046990823
97,Kiribati,KIR,9023.619435408962,60.98387623322316
98,Saint Kitts and Nevis,KNA,200.36328155796429,5.869321782538232
99,Saint-Martin,MAF,4.773470360221665,3.7714127131870816
100,Madagascar,MDG,16972890.473250866,61.277394723478814
101,Maldives,MDV,4414.856831399669,46.28547937374304
102,Mexico,MEX,11375230.126133604,11.37468306391254
103,Marshall Islands,MHL,2239.7716494519095,68.88660661564317
104,New Caledonia,NCL,1252903.7879902092,37.426072463441976
105,Peru,PER,86821.05183630886,16.002273242006613
106,Philippines,PHL,12418232.549390329,44.01520308197336
107,Palau,PLW,492046.7249924991,86.45758582777896
108,Papua New Guinea,PNG,48358009.934777305,107.31613432345698
109,Sint Maarten,SXM,36.76437765121289,6.254702993539664
110,Seychelles,SYC,23625.433342936194,61.5747751532412
