,Country,Country_Code,0-700,700-1400,1400-2100,2100-2800,2800-3500,3500-
46,Venezuela,VEN,0.00034470313235754384,0.34120569965571984,0.6348067688698531,0.02364282834206957,0.0,0.0
47,Yemen,YEM,0.0018899125915426411,0.8729033782187574,0.12520670918969998,0.0,0.0,0.0
48,Aruba,ABW,0.0,0.4669811320754717,0.5306603773584906,0.0023584905660377358,0.0,0.0
49,Costa Rica,CRI,4.906717841916455e-05,0.47326656562462516,0.5220938600604071,0.004590507136548506,0.0,0.0
50,Cuba,CUB,0.00012884526891985632,0.08433568450766135,0.8651003770578499,0.05043371954862948,1.3736169394440973e-06,0.0
51,Curaçao,CUW,0.0,0.9647302904564315,0.035269709543568464,0.0,0.0,0.0
52,American Samoa,ASM,0.0,0.0,0.9481268011527377,0.0345821325648415,0.01440922190201729,0.002881844380403458
53,French Southern Territories,ATF,0.0,0.8524461839530333,0.14755381604696674,0.0,0.0,0.0
54,Panama,PAN,8.275510853650773e-06,0.23703736711439302,0.6266433254822077,0.13631103189254568,0.0,0.0
55,Antigua and Barbuda,ATG,0.0,0.12602100350058343,0.8730714378322313,0.0009075586671852716,0.0,0.0
56,Australia,AUS,0.0037410250888618426,0.6738397973488109,0.2827777081292615,0.03961137727508211,3.0092157983629467e-05,0.0
57,Benin,BEN,0.0,0.03783748275635551,0.9621625172436444,0.0,0.0,0.0
58,"Bonaire, Sint Eustatius and Saba",BES,0.0,0.13474387527839643,0.3363028953229399,0.5289532293986637,0.0,0.0
59,Bangladesh,BGD,0.49762923980361323,0.49809239589684345,0.0042783642995432615,0.0,0.0,0.0
60,Egypt,EGY,0.03166378814047208,0.9355210132412205,0.03281519861830743,0.0,0.0,0.0
61,Micronesia,FSM,0.0,0.0,0.9285429980319749,0.0713574950799372,9.950688808791986e-05,0.0
62,Gabon,GAB,0.0,0.05155762504202101,0.7092846287843217,0.1732560239373894,0.06590005528714588,1.66694912193455e-06
63,Ghana,GHA,0.032713610157414,0.7927150908300096,0.16776945927687653,0.006801839735699942,0.0,0.0
64,Mozambique,MOZ,0.06542597814085863,0.8872326094238407,0.04707026464355143,0.00027114779174923726,0.0,0.0
65,Bermuda,BMU,0.0,0.0,1.0,0.0,0.0,0.0
66,Brazil,BRA,0.005045349562096305,0.6184368939678717,0.37265167191408977,0.003865993161304863,9.139463738309369e-08,0.0
67,Barbados,BRB,0.0,0.6739130434782609,0.32608695652173914,0.0,0.0,0.0
68,Guyana,GUY,0.00018987624536478576,0.28491861382894756,0.7133166540082503,0.001574855917437341,0.0,0.0
69,Mauritania,MRT,0.0,0.9751417357174008,0.024858264282599216,0.0,0.0,0.0
70,Cook Islands,COK,0.0,0.0,1.0,0.0,0.0,0.0
71,Colombia,COL,0.0,0.05001555068329372,0.7260193592237216,0.22379948541375283,0.00016560467923181461,0.0
72,Comoros,COM,0.0,0.003051881993896236,0.6734486266531028,0.31841302136317395,0.00508646998982706,0.0
73,Cayman Islands,CYM,0.0,0.0,0.718714169567846,0.2812858304321541,0.0,0.0
74,Djibouti,DJI,0.0,0.7902862098872506,0.20971379011274935,0.0,0.0,0.0
75,Dominica,DMA,0.0,0.0,1.0,0.0,0.0,0.0
76,Dominican Republic,DOM,0.0023345337141437972,0.2108083943871849,0.7143226126909227,0.07253445920774866,0.0,0.0
77,Ecuador,ECU,9.07797139461383e-05,0.3689245676441547,0.6085117853017867,0.02242468426117184,4.8183078940642634e-05,0.0
78,Guinea,GIN,0.015092033450764536,0.9637511664330375,0.02115314609199828,3.6540241996887685e-06,0.0,0.0
79,Guadeloupe,GLP,0.0,0.008964338739950136,0.8471019973667255,0.14393366389332438,0.0,0.0
80,Gambia,GMB,0.032263073925381525,0.9491182701486877,0.01861865592593077,0.0,0.0,0.0
81,Guinea-Bissau,GNB,0.0031598351175913804,0.8907383125150172,0.1011259341524142,0.004975918214977155,0.0,0.0
82,Equatorial Guinea,GNQ,3.7878357442907848e-06,0.21939902198081082,0.6618182369139745,0.11610852906974542,0.0026704241997250033,0.0
83,Grenada,GRD,0.0,0.3520381154049762,0.6479618845950238,0.0,0.0,0.0
84,Guatemala,GTM,0.048786495451410554,0.6793162337022562,0.26276725015599856,0.009130020690334658,0.0,0.0
85,French Guiana,GUF,0.020968930121106146,0.7678866329900913,0.21062835956220452,0.0005160773265980183,0.0,0.0
86,Guam,GUM,0.0,0.0,1.0,0.0,0.0,0.0
87,Iran,IRN,0.0006971648628909103,0.7042471726091671,0.2948675386760507,0.00018812385189119802,0.0,0.0
88,Sudan,SDN,0.0,0.8941666666666667,0.10583333333333333,0.0,0.0,0.0
89,Vietnam,VNM,0.01171118778842401,0.9745562282253134,0.013715250902366324,1.7333083896309907e-05,0.0,0.0
90,Vanuatu,VUT,0.0,0.059262857489829374,0.9135952395409558,0.027141902969214888,0.0,0.0
91,Honduras,HND,0.003066897322209032,0.5088718579703533,0.4771056614391774,0.010955583268260276,0.0,0.0
92,Sierra Leone,SLE,0.0007557060342413904,0.9216930407640538,0.07718312196032479,0.0003681312413800255,0.0,0.0
93,El Salvador,SLV,0.03564008433521969,0.7289847238482683,0.23406353833896507,0.0013116534775469005,0.0,0.0
94,Liberia,LBR,0.00045291355979011324,0.9657829328914664,0.03376415354874344,0.0,0.0,0.0
95,Sri Lanka,LKA,0.0002735836500495408,0.6169754957779388,0.38149391461232457,0.0012570059596870794,0.0,0.0
96,Cambodia,KHM,0.0001806070007788677,0.8641238706015342,0.13567617164760348,1.935075008345011e-05,0.0,0.0
97,Kiribati,KIR,0.0,0.0,1.0,0.0,0.0,0.0
98,Saint Kitts and Nevis,KNA,0.0,0.5924657534246576,0.4075342465753425,0.0,0.0,0.0
99,Saint-Martin,MAF,0.0,0.0,1.0,0.0,0.0,0.0
100,Madagascar,MDG,0.012701314155118522,0.8384026973946709,0.14703141367899988,0.0018645747712106836,0.0,0.0
101,Maldives,MDV,0.0,0.0,1.0,0.0,0.0,0.0
102,Mexico,MEX,0.044869933965265965,0.7062560152103802,0.22641242050101545,0.02246064824817432,9.8207516410476e-07,0.0
103,Marshall Islands,MHL,0.0,0.0,1.0,0.0,0.0,0.0
104,New Caledonia,NCL,1.1964012251148546e-05,0.729795774310873,0.26939665486217457,0.0007956068147013782,0.0,0.0
105,Peru,PER,0.0,0.6830469070520125,0.3169530929479874,0.0,0.0,0.0
106,Philippines,PHL,2.8418273025337352e-05,0.1053651047099688,0.7687457348908567,0.12585695302307906,3.7891030700449806e-06,0.0
