,Country,Country_Code,0-250,250-500,500-750,750-1000,1000-1250,1250-
23,Jamaica,JAM,0.27138372642164627,0.7216805104129048,0.006935763165448972,0.0,0.0,0.0
24,Japan,JPN,0.4282831679838574,0.5691104758701866,0.002606356145955944,0.0,0.0,0.0
25,Kenya,KEN,0.3242318670248489,0.6139974395567495,0.061571314640698455,0.0001818894112379673,1.7489366465189166e-05,0.0
26,Puerto Rico,PRI,0.3581116012011484,0.6257080945519342,0.016158305192876705,2.1999054040676252e-05,0.0,0.0
27,Saint Lucia,LCA,0.8515134209023415,0.14848657909765847,0.0,0.0,0.0,0.0
28,Somalia,SOM,0.3203044023784845,0.62339752332115,0.056188969505209754,0.00010910479515574709,0.0,0.0
29,Myanmar,MMR,0.5301586400267742,0.4635895371056261,0.0062495859563268885,1.0324205874989353e-06,8.603504895824461e-07,3.441401958329784e-07
30,Martinique,MTQ,0.3878661681889168,0.6121338318110833,0.0,0.0,0.0,0.0
31,Mauritius,MUS,0.9924812030075187,0.007518796992481203,0.0,0.0,0.0,0.0
32,Malaysia,MYS,0.0730087457100133,0.8954105003252207,0.03135457649628266,0.00022164666983580928,4.530798647502234e-06,0.0
33,Mayotte,MYT,0.6485114556180546,0.3514885443819454,0.0,0.0,0.0,0.0
34,Nigeria,NGA,0.16416653576926907,0.8307572763072478,0.005053522846454026,1.9169468134085694e-05,3.0445625860018453e-06,4.5104630903731044e-07
35,Nicaragua,NIC,0.6091169326748245,0.38963434315488543,0.0012487241702900853,0.0,0.0,0.0
36,São Tomé and Príncipe,STP,0.0,1.0,0.0,0.0,0.0,0.0
37,Suriname,SUR,0.07038450022923119,0.8973898052938369,0.03197424189971837,0.0002514525772134844,0.0,0.0
38,French Polynesia,PYF,0.274981765134938,0.7242888402625821,0.0007293946024799417,0.0,0.0,0.0
39,Qatar,QAT,0.9998126639190709,0.00018733608092918696,0.0,0.0,0.0,0.0
40,Saudi Arabia,SAU,0.9660270880361174,0.03397291196388262,0.0,0.0,0.0,0.0
41,Tuvalu,TUV,0.06521739130434782,0.8478260869565217,0.08695652173913043,0.0,0.0,0.0
42,Taiwan,TWN,0.4715312327252626,0.5284687672747375,0.0,0.0,0.0,0.0
43,Tanzania,TZA,0.6456143626497108,0.32218923863293775,0.03197114725792748,0.0002252514594239044,0.0,0.0
44,United States,USA,0.09450940709510405,0.7670608308500506,0.13705489179730165,0.0013599947340646884,1.4875523478968427e-05,0.0
45,Saint Vincent and the Grenadines,VCT,0.6938775510204082,0.30612244897959184,0.0,0.0,0.0,0.0
46,Venezuela,VEN,0.4699429747617587,0.5274058057035766,0.002650232483460312,9.870512042682726e-07,0.0,0.0
47,Yemen,YEM,0.9796242224197029,0.02037577758029707,0.0,0.0,0.0,0.0
48,Aruba,ABW,0.7573839662447257,0.24261603375527427,0.0,0.0,0.0,0.0
49,Costa Rica,CRI,0.15178094457983343,0.8463900322050542,0.0018290232151124634,0.0,0.0,0.0
50,Cuba,CUB,0.3317928465887828,0.6519764986130341,0.01620652709628888,2.412770189420053e-05,0.0,0.0
51,Curaçao,CUW,0.6231884057971014,0.37681159420289856,0.0,0.0,0.0,0.0
52,American Samoa,ASM,0.9542857142857143,0.045714285714285714,0.0,0.0,0.0,0.0
53,French Southern Territories,ATF,0.9587736464448793,0.04122635355512068,0.0,0.0,0.0,0.0
54,Panama,PAN,0.16696657544355956,0.8314898065865133,0.001543617969927124,0.0,0.0,0.0
55,Antigua and Barbuda,ATG,0.6340367739239449,0.36293355620559964,0.003029669870455495,0.0,0.0,0.0
56,Australia,AUS,0.6442577464726214,0.3543155667390745,0.0014262338431050372,4.5294519915683344e-07,0.0,0.0
57,Benin,BEN,0.12443506086497542,0.8671856959060469,0.007884406030415993,0.00042885890542011676,6.597829314155642e-05,0.0
58,"Bonaire, Sint Eustatius and Saba",BES,0.8080808080808081,0.1919191919191919,0.0,0.0,0.0,0.0
59,Bangladesh,BGD,0.9834873200030423,0.016512679996957675,0.0,0.0,0.0,0.0
60,Egypt,EGY,0.9719507012324692,0.02804929876753081,0.0,0.0,0.0,0.0
61,Micronesia,FSM,0.8658054596052019,0.1341512273824864,4.331301231172375e-05,0.0,0.0,0.0
62,Gabon,GAB,0.24912155269375977,0.7267783653468886,0.024073924719463603,2.6157239888047012e-05,0.0,0.0
63,Ghana,GHA,0.28812595949025505,0.7036828489622897,0.008175255377129471,1.0624113550525628e-05,5.312056775262814e-06,0.0
64,Mozambique,MOZ,0.5554229383886256,0.4445094218009479,6.551658767772512e-05,2.123222748815166e-06,0.0,0.0
